MOLECULE_NAME,SMILES,LogP
11 552,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1/C(/O)=N/C,"1,54"
11 553,CC(C)N(CCC(C(=N)O)C1C=CC(=CC=1)C1C=CC=CC=1)C(C)C,"3,66"
11 554,CC(CC)N(CC(O)COC1C=CC=CC=1)CC(O)COC1C=CC=CC=1,"3,46"
11 555,CC(C)(C)N(CC(O)COC1C=CC=CC=1)CC(O)COC1C=CC=CC=1,"3,99"
11 556,C(C1=CC(N=NC1=NCCN1CCOCC1)C1C=CC=CC=1)C1C=CC=CC=1,"3,65"
11 557,OC1(CCN(CCCC2(OCCO2)C2C=CC(F)=CC=2)CC1)C1C=CC(Cl)=CC=1,"3,84"
11 558,CC1(O)C2C(C=CC2=O)C(C)CC2OC(=O)C3(CC4CC(=O)C3CC3C(CC4C)OC(=O)C3=C)C12,"1,66"
11 559,CC12C(OC(=O)CC(=O)OC3C4C(CC(C)C5C=CC(=O)C53C)OC(=O)C4=C)C3C(CC(C)C1C=CC2=O)OC(=O)C3=C,"1,33"
11 560,CC12C(OC(=O)CC(=O)OC3C4C(CC(C)C5CCC(=O)C53C)OC(=O)C4C)C3C(CC(C)C1CCC2=O)OC(=O)C3C,"0,76"
11 561,CC(O)C(=O)OC1CC2(C)C(C(OC(C)=O)C(=O)C3(C)C(C(OC(=O)C4C=CC=CC=4)C2(C)O)C2(COC2CC3O)OC(C)=O)=C1C,"1,52"
11 562,CC1NC(=O)C(CC(=O)NC(CC2=CNC3=CC=CC=C23)C(=O)NC(CC2C=CC=CC=2)C(=O)N(C)CC2C=CC=CC=2)NC1=O,"3,18"
11 563,CC(C)C(CC(O)C(CC1CCCCC1)NC(=O)C(CCCC)NC(CC1=CC=CC=C1)C(=O)N1CCC(CC1)OCOC)C(=O)NCCNC1=NOC(N)=N1,"4,11"
11 564,CCCC1=NC=C(N1CC/N=C(\\S)/OC)[N+]([O-])=O,"1,94"
11 565,CC1=NC=C(N1CC/N=C(\\O)/OC(C)C)[N+]([O-])=O,"0,88"
11 566,CC1NN=C(C=1[N+]([O-])=O)C(=O)NC1C=CC=CC=1,"1,81"
11 567,OC(=O)CCC(NC1C=CC(Br)=CC=1)C(O)=O,"1,12"
11 568,CN(C)C1=CC2=C(C=C1)C(=O)N(C2=O)S(C)(=O)=O,"1,65"
11 569,O/C(=N\\P(=O)(N1CC1)N1CC1)/C1C=CC=C(Br)C=1,"1,43"
11 570,O=C(NP(=O)(N1CC1)N1CC1)C1=CC=CC=C1Br,"1,08"
11 571,O=C(NP(=O)(N1CC1)N1CC1)C1=CC=C(Br)C=C1,"1,63"
11 572,O=C(NP(=O)(N1CC1)N1CC1)C1=CC=C(Cl)C=C1,"0,97"
11 573,O=C(NP(=O)(N1CC1)N1CC1)C1=CC(I)=CC=C1,"1,91"
11 574,O=C(NP(=O)(N1CC1)N1CC1)C1=CC=CC=C1I,"1,05"
11 575,O=C(NP(=O)(N1CC1)N1CC1)C1=CC=C(I)C=C1,"2,25"
11 576,COC1C=CC(=CC=1)C(=O)NP(=O)(N=CC)N=CC,"1,08"
11 577,COC1=CC(=CC=C1)C(O)=NP(=O)(N=CC)N=CC,"0,86"
11 578,CNC1N=CN=C2C=1N=CN2C1CC(O)C(CO)O1,"-0,19"
11 579,CC1NN=C(C=1[N+]([O-])=O)C(=O)N1CCCCCC1,"1,15"
11 580,CCCCO/C(/O)=N/CC(C)C1NC(=CN=1)[N+]([O-])=O,"1,22"
11 581,O=C(NC1C=CC(Cl)=CC=1)C1=CN=CC=C1,"2,52"
11 582,[O-][N+](=O)C1C=CC(=CC=1)NC(=O)C1C=NC=CC=1,"1,82"
11 583,SC(=NC1C=CC=CC=1)N=NCC1=CC=CO1,"3,13"
11 584,OC(=NC1C=CC=CC=1)N=NCC1=COC=C1,"2,52"
11 585,OC(=NC1C=CC=CC=1)N=NCC1=CNC=C1,"2,96"
11 586,SC(=NC1C=CC=CC=1)N=NCC1=CNC=C1,"3,73"
11 587,N=C(O)CCN1CCC2C(Cl)=CC=CC=2CC1,"1,64"
11 588,CCOC1C=C(C=CC=1)C(=O)NP(=O)(N1CC1)N1CC1,"1,24"
11 589,CCC(C)N=C(O)C(=CC1C=CC=CC=1)SC,"3,03"
11 590,COC1C=C(C=CC=1C1=NC2C=NC=CC=2N1C)OC,"2,66"
11 591,COC1C=C(C=CC=1C1=NC2C=CN=CC=2N1C)OC,"2,68"
11 592,CCCCC(=O)OCC1CCC(O1)N1C=NC2C(O)=NC=NC1=2,"0,65"
11 593,CC(C)(C)C(=O)OCC1CCC(O1)N1C=NC2C(O)=NC=NC1=2,"0,60"
11 594,CC(CC(=O)OCC1CCC(O1)N1C=NC2C(O)=NC=NC1=2)CC,"1,00"
11 595,CC1N=C(O)N=C(O)C=1C=CC(O)=NC(CS(=O)CSCCCC)CO,"0,14"
11 596,OC1=NC=NC2=C1N=CN2C1CCC(COC(=O)C2C=CC=CC=2)O1,"0,66"
11 597,COC1C=C2C=CC(=CC2=CC=1)C(C)C(=O)OCC(=O)N(C)CC(=N)O,"1,37"
11 598,COC1C=C2C=CC(=CC2=CC=1)C(C)C(=O)OCC(=O)N(C)CCO,"2,01"
11 599,COC1C=C2C=CC(=CC2=CC=1)C(C)C(=O)OCC(=O)N(CCO)CCO,"1,70"
11 600,CC(C)(C)CC(=O)OC1C=C(C=CC=1)C1(CCN(C)CC1)C(=O)CC,"3,17"
11 601,N#CCC(=O)C1C=CC=CC=1,"0,97"
11 602,CN(C)C1=CC2=C(C=C1)C(=O)N(O)C2=O,"1,27"
11 603,CS(=O)(=O)ON1C(=O)C2C=C(C=CC=2C1=O)[N+]([O-])=O,"1,71"
11 604,OC1=NC(=O)N(C=C1F)C(=O)OC1CCCCC1,"1,42"
11 605,OC1=NC=C(F)C(=O)N1C(=O)OCC1C=CC=CC=1,"1,42"
11 606,CC1N=C(O)N=C(O)C=1C=CC(O)=NC(C)CS(=O)CSCCCC,"0,82"
11 607,COCC/N=C(\\S)/C(F)(F)CN1C=NC(=N1)[N+]([O-])=O,"0,66"
11 608,COP(=S)(OC1=CC=C(Cl)C=C1C#N)OC,"3,41"
11 609,[O-][N+](=O)C1=CC(=C(O)C(=C1)[N+]([O-])=O)[N+]([O-])=O,"0,70"
11 610,[O-][N+](=O)C1=CC(=C(O)C(=C1)[N+]([O-])=O)[N+]([O-])=O,"1,29"
11 611,CC(C)CNOC1C(=CC(=CC=1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,"1,89"
11 612,CCC(C)NOC1C(=CC(=CC=1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,"1,80"
11 613,CC(C)(C)NOC1C(=CC(=CC=1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,"1,68"
11 614,CC1=COC2C=C(C)C3C=CC(=O)OC=3C1=2,"3,02"
11 615,CC(C)C1C=CC=C(C(C)CC)C=1O,"3,85"
11 616,CCCN(CCC)C1CCOC2C(O)=CC=CC=21,"3,30"
11 617,ClC1(Cl)C2(Cl)C=C(Cl)C1(Cl)C1C2C(Cl)C(Cl)C1Cl,"5,91"
11 618,ClC1CC2C3C1C(Cl)=C(Cl)C(Cl)(C3(Cl)Cl)C2(Cl)Cl,"6,09"
11 619,ClC1(Cl)C2(Cl)C=C(Cl)C1(Cl)C1C2CC(Cl)C1Cl,"5,56"
11 620,CC1=NC(N)=C(C(C1C(=O)OC(C)C)C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC1CN(C1)C(C1C=CC=CC=1)C1C=CC=CC=1,"5,18"
11 621,COC(=O)C1C(C(C(=O)OCCN2CCN(CC2)C(C2C=CC=CC=2)C2C=CC=CC=2)C(C)=NC=1C)C1=CC(=CC=C1)[N+]([O-])=O,"5,20"
11 622,CC(CC1C=CC(F)=CC=1)N(C)CC#C,"3,00"
11 623,CC1(C)C=C(/C(/O)=N/CCCN2C(=O)C3=CC=CC=C3C2=O)C(C)(C)N1,"1,58"
11 624,CC(NCCC(C1C=CC=CC=1)C1C=CC=CC=1)C1=CC(OC)=C(C=C1)OC,"5,80"
11 625,O/C(/NC1CC(O)C(CO)OC1O)=N\\C1C=CC=CC=1,"-0,61"
11 626,CC(C)C1=CC(=CC(C(C)CC)=C1O)[N+]([O-])=O,"4,19"
11 627,CC(C)C1=CC=CC(C(C)C)=C1NC(=N)O,"2,26"
11 628,CCOCCOC(=O)C(C#N)C(CC)=NC1C=CC(N)=CC=1,"2,27"
11 629,CN(C)C(=O)N1N=C(N=C1SCC(O)=O)C(C)(C)C,"1,62"
11 630,CC(=O)OC1C=CC2C3CC4C=CC(O)=C5OC1C2(CCN3C)C=45,"1,55"
11 631,CC(=O)OCCOCN1C=NC2=C1NC(N)=NC2=O,"-1,07"
11 632,C/C(/O)=N/C1N=C2C(=CN=1)N=CN2COCCO,"-1,33"
11 633,CC(=O)OCCOCN1C=NC2C=NC(=N)N=C12,"-0,61"
11 634,CC1=CC(=O)OC2C=C(C=CC=21)C1OC(C(O)C(O)C1O)C(O)=O,"-0,39"
11 635,CC1C=CC(CNCCCCCCCCC)=CC=1,"5,70"
11 636,CC(C)(C)S(=O)(=O)CC(CC1C=CC=CC=1)C(=O)NC(CC1=CN=CN1)C(=O)NC(CC1CCCCC1)C(O)C(O)C1CC1,"2,75"
11 637,CC(C)(C)S(=O)(=O)CC(CC1C=CC=C2C=CC=CC=12)C(=O)NC(CC1=CN=CN1)C(=O)NC(CC1CCCCC1)C(O)C(O)C1CC1,"3,15"
11 638,COS(=O)C1C=CC(O)=CC=1,"0,58"
11 639,CCC1=CC(CC(C#N)C#N)=CC(CC)=C1O,"4,12"
11 640,N#CC(CC1C=CC(O)=CC=1)C#N,"3,08"
11 641,CCN(CC)C(=O)C1C2CC3C(OC(=O)C13)C2O,"0,15"
11 642,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)NCC1C=C(C=CC=1)OC,"3,27"
11 643,CC(=O)N(C)N=NC1C=CC(=CC=1)C(N)=O,"1,37"
11 644,CCC(=O)C(CS(=O)(=O)C1C=CC=CC=1)C1C=CC(=CC=1)OC,"2,18"
11 645,CC1CSC2C(/N=C(\\O)/C(OC(=O)CCCC)C3C=CC=CC=3)C(=O)N2C=1C(O)=O,"2,23"
11 646,CC(C)OC1C=CC(CC#N)=CC=1,"2,53"
11 647,[O-][N+](=O)CC1=NCCN1CC1C=CC=CN=1,"-0,87"
11 648,[O-][N+](=O)CC1=NCCN1CC1=CN=C(Cl)S1,"-0,04"
11 649,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)NCCC1C=CC=CC=1,"3,66"
11 650,CC1OC(CC(OC)C1O)OC1CC2CCC3C(CCC4(C)C(C(CC43OC(C)=O)OC(C)=O)C3COC(=O)C=3)C2(C)CC1,"2,95"
11 651,N=C(O)C1=CC2=CC=CC=C2C=C1,"1,88"
11 652,CC1=NON=C1CC1=CC=C(C=C1)[N+]([O-])=O,"2,21"
11 653,CC(C)C(NC(=O)C(CC1C=CC=CC=1)NC(=O)OC(C)(C)C)C(O)=O,"2,88"
11 654,C/C(/O)=N/C(CCC(O)=O)/C(/O)=N/C(C(C)CC)/C(/O)=N/C(CC1C=CC=CC=1)C(=N)O,"0,43"
11 655,CC(=O)C12OC(C)(OC1CC1C3CCC4=CC(=O)CCC4(C)C3CCC21C)C1C=CC(F)=CC=1,"5,70"
11 656,CC1C=CC=C(C)C=1NC(=O)C1=CC=C(CN2CCOCC2)C=C1,"2,00"
11 657,CC1=CC=CC=C1/C(/O)=N/N(C(=O)C1=CC=CC=C1Cl)C(C)(C)C,"2,91"
11 658,COC1C=CC(=CC=1)OCCO,"1,13"
11 659,CC1=NC=C(N1CC#N)[N+]([O-])=O,"-0,07"
11 660,CN(C)C(=O)C(=NOC(=O)N(C)COC1OC(C(O)C(O)C1O)C(O)=O)SC,"-2,52"
11 661,C/C(/O)=N/C(CCCCN)/C(/O)=N/C(C(C)CC)/C(/O)=N/C(CC1C=CC=CC=1)C(=N)O,"0,65"
11 662,CC1C=CC(Cl)=CC=1O,"2,63"
11 663,C/N=C(\\NC#N)/NCCSCC1=NC=CS1,"0,89"
11 664,N=C1NC(=NC(=N1)C(Cl)(Cl)Cl)SC1=CC=C(Cl)C=C1,"4,51"
11 665,CCC(=O)C(CS(=O)(=O)C1C=CC=CC=1)C1C=CC(Cl)=CC=1,"2,69"
11 666,C/N=C1/N/C(/NC(=N/1)SC(F)F)=N/CC,"2,68"
11 667,O=S(=O)(NCC1C=CC=CC=1)C(F)(F)F,"2,91"
11 668,COCCOCC1COC(CN2C=NC=N2)(O1)C1C=CC(Cl)=CC=1Cl,"2,03"
11 669,C/C(/O)=N/C(CC(C)C)/C(/O)=N/C(C(C)CC)/C(/O)=N/C(CCC(O)=O)C(=N)O,"0,07"
11 670,C/C(/O)=N\\C(CCC)(CCC)C(=N)O,"0,75"
11 671,[O-][N+](=O)NC1=NCCN1CC1C=NC=CC=1,"-0,19"
11 672,CC1=CC=CC=C1NC(=O)C1C=CC(CN(CC)CC)=CC=1,"3,31"
11 673,CC1(C)C2C(OC(C)=O)C(=O)C3(C)C(C(OC(=O)C4C=CC=CC=4)C1(O)CC(OC(=O)C(O)CC1C=CC=CC=1)C=2C)C1(COC1CC3O)OC(C)=O,"2,90"
11 674,CC(=O)NC(CC1C=CC=CC=1)C(=O)NC(CCC(O)=O)C(=O)NC(CC1C=CC=CC=1)C(N)=O,"0,65"
11 675,CN(C)N=NC1=NC=CS1,"1,27"
11 676,CCOC1C=C(C=CC=1OCC)C(O)=O,"2,37"
11 677,CCOC(=O)CN1C=CN=C1[N+]([O-])=O,"0,33"
11 678,OC(CN(C(=O)C(O)CO)C1=C(I)C(=C(I)C(=C1I)/C(/O)=N/CO)/C(/O)=N/CCO)CO,"-2,65"
11 679,OC(=O)C1CCCCC1/N=C(/O)\\N(CCCl)N=O,"2,01"
11 680,CC/N=C(\\O)/C1C=CC=C2C=1C(=O)C(=O)N(CC)C2=O,"0,30"
11 681,CC1C=CC2N=C(C=NC=2C=1)OC1C=CC(=CC=1)OC(C)C(=O)OCC,"4,11"
11 682,C/C(/O)=N/C(CCC(O)=O)/C(/O)=N/C(CC1C=CC=CC=1)/C(/O)=N/C(CC(C)C)C(=N)O,"0,32"
11 683,OC(=NC1C=CC=CC=1)N=NCC1=CC=CO1,"2,52"
11 684,CC1=NC=C(N1CC/N=C(\\S)/OCC)[N+]([O-])=O,"1,50"
11 685,CC(=O)OC(COC)CN1C=CN=C1[N+]([O-])=O,"-0,04"
11 686,CC1C=CC=C(C)C=1NC(=O)C1=CC=C(CN2CCCC2)C=C1,"3,14"
11 687,COC(=O)CC1C=CC(O)=C2N=CC=CC2=1,"1,59"
11 688,[O-][N+](=O)CC1=NCCN1CC1C=NC=CC=1,"-1,02"
11 689,CC1CSC2C(NC(=O)C(OC(=O)CCCCCCC)C3C=CC=CC=3)C(=O)N2C=1C(O)=O,"3,54"
11 690,CN(C)C(=S)SCCN1C(=CN=C1C)[N+]([O-])=O,"1,28"
11 691,CC12CCC3C4CCC(=O)C=C4CCC3C1CC1OC(C)(OC21C(=O)CO)C1C=CC(F)=CC=1,"4,92"
11 692,S=C=NCCCC1C=CC=CC=1,"3,80"
11 693,CS(=O)(=O)ON1C(=O)C2C=C(N)C=CC=2C1=O,"0,80"
11 694,[O-][N+](=O)C1=NC=CN1CCC(O)CO,"-0,90"
11 695,[O-][N+](=O)CC1=NCCN1CC1C=CN=CC=1,"-1,05"
11 696,COC1C=C2C=CC(=CC2=CC=1)C(C)C(=O)OCC(=N)O,"2,06"
11 697,CC(O)C(/N=C(\\O)/C1CC(CN1C)CC)C1OC(SC)C(O)C(O)C1O,"-0,40"
11 698,CN1C(=NC=C1[N+]([O-])=O)C1C=CC(N)=CC=1,"1,06"
11 699,CC1C=CC(=CC=1)S(=O)(=O)CC(C(=O)CC)C1C=CC=CC=1,"2,45"
11 700,CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2(O)C(O)CO,"2,00"
11 701,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)/C(/O)=N/C1CCCCC1,"3,54"
11 702,CC(C)(C)C(COC1=CC=C(C=C1)C(F)(F)F)OC(=O)N1C=CN=C1,"4,15"
11 703,COC1NC(=N)N=C(N=1)C(Cl)(Cl)Cl,"2,39"
11 704,CCOC(=O)C(C)OC1C=CC(=CC=1)OC1C=NC2=CC=CC=C2N=1,"3,47"
11 705,C/N=C(\\NC#N)/NCCCCC1N=CC=CC=1OC,"1,50"
11 706,CCC1COC(CN2C=NC=N2)(O1)C1C=CC(=CC=1)C(N)=N,"0,85"
11 707,CCOC(=O)C(C)OC1C=CC(=CC=1)OC1C=NC2C=C(F)C=CC=2N=1,"3,65"
11 708,N#CCC1=CC=C(C=C1)C(O)=O,"1,18"
11 709,[O-][N+](=O)C1=NC=CN1C/C(/O)=N/CCCCO,"-0,74"
11 710,CC1C=CC(=CC=1)S(=O)(=O)CC(C(=O)CC)C1C=CC(=CC=1)OC,"2,47"
11 711,CC1=CC=C(CN2CCN=C2C[N+]([O-])=O)C=N1,"-0,59"
11 712,CCC(=O)C(CS(=O)(=O)C1C=CC=CC=1)C1C=CC=CC=1,"1,82"
11 713,[O-][N+](=O)C1=NC=CN1CC(=O)NCCCO,"-1,27"
11 714,CCOC(=O)C(C)OC1C=CC(=CC=1)OC1C=NC2C=C(C=CC=2N=1)C(F)(F)F,"4,37"
11 715,CC1C=CC=C(C)C=1/N=C(\\O)/C1C=C(CN2CCCCC2)C=CC=1,"3,47"
11 716,CC1CN(C)CCC=1C1C=CC=CC=1,"3,18"
11 717,CC1=NON=C1C(=NO)SCCN(CC)CC,"1,40"
11 718,CN/C(/C[N+]([O-])=O)=N/CCSCC1=NC=CS1,"-0,15"
11 719,[O-][N+](=O)C1=CNC(=N1)C1C=CC(F)=CC=1,"1,52"
11 720,CC1C=CC=C(C)C=1NC(=O)C1C=C(CN(CC)CC)C=CC=1,"3,09"
11 721,CC1N=CNN=1,"-0,55"
11 722,NC1=NC(=NC(N)=N1)C(Cl)(Cl)Cl,"1,24"
11 723,CC(O)C(/N=C(\\O)/C1CC(CN1C)CCCCC)C1OC(SC)C(O)C(O)C1O,"0,93"
11 724,[O-][N+](=O)CC1=NCCN1CC1C=CC(Cl)=CC=1,"0,99"
11 725,CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2O,"3,55"
11 726,[O-][N+](=O)CC1=NCCN1CC1C=CC=CC=1,"0,33"
11 727,CC1NN=C(C=1[N+]([O-])=O)C(=O)N1CCCCC1,"0,79"
11 728,COC1=CC2=C(C=C1)NC1C3C=CC(Cl)=CC=3NCCC=12,"4,24"
11 729,CCC1=CC(=CC=C1)NC(=O)CC1C=CC=CC=1,"3,47"
11 730,COC1N=C(N=C(N=1)C(Cl)(Cl)Cl)N(C)C,"3,33"
11 731,NC(CCC1C=CC=CC=1)C(O)=O,"-1,20"
11 732,C(C1C=CC=CC=1)N1C=CC=C1,"2,71"
11 733,CC(CC)N=C(O)C(Br)=CC1C=CC=CC=1,"2,66"
11 734,CC1NN=C(C=1[N+]([O-])=O)C(=O)N1CCCC1,"0,25"
11 735,OC(=O)CCCCC(S)CCS,"2,41"
11 736,CC1=CC=C(C=C1)C1(CN2C=NC=N2)OCCO1,"1,55"
11 737,CN(C)C1=CC2=C(C=C1)C(=O)N(OS(C)(=O)=O)C2=O,"1,65"
11 738,CC(C)(C)O/C(/O)=N/C(CC1C=CC=CC=1)/C(/O)=N/C(CC1C=CC(O)=CC=1)C(O)=O,"2,79"
11 739,C/C(/O)=N/C(CCCCC)C(=O)OC,"1,28"
11 740,CC(C)(C)N(/N=C(\\O)/C1=CC(F)=CC=C1)C(=O)C1=CC=CC=C1Cl,"2,88"
11 741,CN(C)N=NC1C=CC(CC(O)=O)=CC=1,"1,38"
11 742,CC(C)(C)N(NC(=O)C1C=CC(F)=CC=1)C(=O)C1=CC=CC=C1Cl,"2,87"
11 743,OC(=O)CCC(S)CCS,"1,40"
11 744,CCCNC(=O)C1C=CC=CC=1,"1,72"
11 745,C/N=N/NC1=CC=C(C=C1)C(N)=O,"0,47"
11 746,[O-][N+](=O)C1=NC=CN1COC(CO)C(O)CO,"-1,47"
11 747,N=C(O)CC(CC(O)=O)C1C=CC(Br)=CC=1,"1,12"
11 748,NC1NC2=C(N=CN2C2CCC(CO)O2)C(=S)N=1,"-0,59"
11 749,CC1NN=C(C=1[N+]([O-])=O)C(=O)NCCCC,"1,27"
11 750,CC(C)C(CC(O)C(CC1CCCCC1)NC(=O)C(CCCC)NC(CC1=CC=CC=C1)C(=O)N1CCC(CC1)OCOC)C(=O)NCCN,"3,50"
11 751,S=C1N=C(NS1)C1C=CC=CC=1,"2,13"
11 752,CC1NN=C(C=1[N+]([O-])=O)C(=O)NCC1C=CC=CC=1,"1,49"
11 753,OC1C(I)=CC(I)=CC=1I,"4,50"
11 754,COC1=CC(O)=CC(OC)=C1O,"0,17"
11 755,[O-][N+](=O)CC1=NCCN1CCC1C=CC(Cl)=NC=1,"-0,23"
11 756,CN1CCN(CC2C=CC(Cl)=NC=2)C1=N[N+]([O-])=O,"0,26"
11 757,CC(=O)NC1N=CN=C2C=1N=CN2CCC,"0,09"
11 758,CN(C)C(=O)OCCN1C(=CN=C1C)[N+]([O-])=O,"0,47"
11 759,CC1(CO)COC(CN2C=NC=N2)(OC1)C1C=CC(Cl)=CC=1Cl,"2,10"
11 760,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2(C#C)OC(=O)C1CC=CN(C)C=1,"4,44"
11 761,CC1NC(C)=NC=1[N+]([O-])=O,"0,43"
11 762,CC1N=C(ON=1)C(=NO)SCCN(CC)CC,"0,71"
11 763,S=C=NCCCCCC1C=CC=CC=1,"4,40"
11 764,CC1=NC=C(N1CCNC(=O)OC)[N+]([O-])=O,"0,02"
11 765,O=C(NCCCOC1C=C(CN2CCCCC2)C=CC=1)C1C=CC=CC=1,"3,97"
11 766,CC1C=CC=C(C=1)/C(/O)=N/N(C(=O)C1=CC=CC=C1Cl)C(C)(C)C,"3,11"
11 767,CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC12CCC(=O)O1,"2,98"
11 768,S=C=NCCCCC1=CN=CC=C1,"2,70"
11 769,COC1C=C2C=CC(=CC2=CC=1)C(C)C(=O)OCC(=O)N(CC)CC,"3,32"
11 770,CN1C(=NC=C1[N+]([O-])=O)C1C=CC=CC=1,"1,58"
11 771,CS(=O)(=O)CCOCN1C=CN=C1C=NO,"-0,84"
11 772,OCC1CCC(O1)N1C=NC2C(=S)N=CNC1=2,"-0,66"
11 773,CC1C=CC(=CC=1)SCCNC1=CC=CC=C1C(N)=O,"3,15"
11 774,CCC1COC(CN2C=NC=N2)(O1)C1C=CC(=CC=1)[N+]([O-])=O,"1,52"
11 775,ClC1C=CC(=CC=1)OC1N=C(N=C(N=1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,"5,67"
11 776,OC(=O)CCCCCCCC1C=CC=CC=1,"4,09"
11 777,[O-][N+](=O)C1=NC=CN1CC(F)(F)/C(/O)=N/CCCO,"-0,64"
11 778,OC(=O)C(OCC1C=CC=CC=1)C1C=CC=CC=1,"2,00"
11 779,CCCCCC1=CC=C(C=C1)OCC(OC(=O)N1C=CN=C1)C(C)(C)C,"5,26"
11 780,CCCCOC1C=CC(=CC=1)OCC(OC(=O)N1C=NC=C1)C(C)(C)C,"4,29"
11 781,CC(=O)C1=CC2OCCOCCOCCOCCOCCOC=2C=C1,"-0,05"
11 782,C1C2=CC=CC=C2SC2=CC=CC=C21,"3,86"
11 783,CC1N=C(CC)NC=1[N+]([O-])=O,"0,76"
11 784,CCC1COC(CN2C=NC=N2)(O1)C1C=CC(=CC=1)/N=C(\\O)/C1C=CC(=CC=1)[N+]([O-])=O,"2,17"
11 785,CN1C(=CN=C1C=C)[N+]([O-])=O,"0,62"
11 786,CNC(CC1C=CC=CC=1)C(O)=O,"-1,53"
11 787,OC(=O)C(OCC1C=CC(Cl)=CC=1)C1C=CC=CC=1,"2,60"
11 788,CCC1COC(CN2C=NC=N2)(O1)C1C=CC(=CC=1Cl)N1C=NC=N1,"1,28"
11 789,CCOC(=O)C(/N=C(\\O)/CCCCSC1=NC=NC2NC=NC=21)C1C=CC=CC=1,"1,13"
11 790,CCC(=O)OC1(CCN(C)C(C)C1C)C1C=CC=CC=1,"3,13"
11 791,C=CCN1C=NC=C1[N+]([O-])=O,"0,52"
11 792,CC1=C(CSCCN/C(/NC#N)=N\\C)N=CN1COC(=O)C(C)(C)C,"1,81"
11 793,CCCN1CC(C=C2C1CCC1C=CC(O)=CC=12)NS(=O)(=O)N(CC)CC,"2,63"
11 794,CC1CC2C(CC=1)C(C)(C)OC1C=C(CCCCC)C=C(CCCCN3CC(=O)C4C=CC=CC=4C3=O)C=12,"9,07"
11 795,OC1C=CC(CC(C(O)=O)N2C=CC=C2)=CC=1,"1,56"
11 796,OCC1COC(CN2C=NC=N2)(O1)C1=CC=C(Cl)C=C1Cl,"1,76"
11 797,CCC1=NC=C(N1C)[N+]([O-])=O,"0,68"
11 798,O=CN1C2=CC=CC=C2C2CCNCC1=2,"0,26"
11 799,OC1C=CC=C(Cl)N=1,"0,93"
11 800,CC1N=CC(CO)=C(COCCC(C)C)C=1O,"0,83"
11 801,CC1=C(C2=CC=CC=C2N1C)C(C)=O,"2,03"
11 802,[O-][N+](=O)CC1=NCCN1C1=CN=C(Cl)C=C1,"-0,23"
11 803,[O-][N+](=O)C1=NC=CN1CC(F)(F)/C(/O)=N/CCCCO,"-0,29"
11 804,CC1NN=C(C=1[N+]([O-])=O)C(=O)NC1CC1,"0,25"
11 805,CC1NN=C(C=1[N+]([O-])=O)C(=O)NC1CCCC1,"1,24"
11 806,[O-][N+](=O)C1=NC=CN1COC(CO)CO,"-1,17"
11 807,CC1=NC=C(N1CCNC(=O)OCCCC)[N+]([O-])=O,"1,22"
11 808,CC1NN=C(C=1[N+]([O-])=O)C(=O)NC1CCCCC1,"1,71"
11 809,CC1=NC=C(N1CC/N=C(\\O)/OC1CCCCC1)[N+]([O-])=O,"2,01"
11 810,CC(=O)OC1(CCN(C)C(C)C1C)C1C=CC=CC=1,"2,52"
11 811,COC(=O)CCCCC(S)CCS,"2,27"
11 812,CC(C)(C)C1=CC2OCCOCCOCCOCCOC=2C=C1,"2,26"
11 813,CN1C(CC2C=CC(=CC=2)C(N)=O)=NC=C1[N+]([O-])=O,"0,55"
11 814,CN1C=CCC(=C1)C(=O)OC1CCC(CC1)/N=C(\\O)/N(CCCl)N=O,"2,53"
11 815,CC(C)C(CC(O)C(CC1CCCCC1)NC(=O)C(CCCC)NC(CC1=CC=CC=C1)C(=O)N1CCC(CC1)OCOC)C(=O)NCCCNCCO,"3,50"
11 816,COC1C=C2C=CC(=CC2=CC=1)C(C)C(=O)OCC(=O)N(C)C,"2,05"
11 817,[O-][N+](=O)CC1=NCCCN1CC1C=NC(Cl)=CC=1,"-0,62"
11 818,C/N=C(\\O)/NC1C=CC(=CC=1)C1(CN2C=NC=N2)OC(CO1)CC,"0,62"
11 819,CCC(=O)C1(CCN(C)CC1)C1C=CC=C(O)C=1,"1,02"
11 820,CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2(C#C)OC(=O)C1CC=CN(C)C=1,"4,49"
11 821,COC1C=CC(COC(C2=CC=CC=C2)C(O)=O)=CC=1Cl,"2,45"
11 822,COC1N=C(N=C(N=1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,"3,64"
